Area Code,Date,Market,Market Size,Product,Product Line,Product Type,State,Type,1,Cogs,Difference Between Actual And Target Profit,Inventory,Ji Lu Shu,Margin,Marketing,Profit,Sales,Target Cogs,Target Margin,Target Profit,Target Sales,Total Expenses,Zero
626,11/1/2013 12:00:00 AM,West,Major Market,Decaf Irish Cream,Beans,Coffee,California,Decaf,1,173,-58,3909,1,-27,57,-188,156,200,-30,-130,170,100,0
951,12/1/2013 12:00:00 AM,West,Major Market,Decaf Irish Cream,Beans,Coffee,California,Decaf,1,224,-71,4216,1,-32,73,-221,205,260,-40,-150,220,117,0
213,11/1/2013 12:00:00 AM,West,Major Market,Decaf Espresso,Beans,Espresso,California,Decaf,1,228,102,1691,1,304,75,292,567,220,290,190,510,107,0
209,12/1/2013 12:00:00 AM,West,Major Market,Decaf Espresso,Beans,Espresso,California,Decaf,1,247,111,1744,1,329,81,321,614,240,310,210,550,113,0
916,11/1/2013 12:00:00 AM,West,Major Market,Amaretto,Beans,Coffee,California,Regular,1,113,-33,2758,1,3,36,-83,124,130,0,-50,130,59,0
213,11/1/2013 12:00:00 AM,West,Major Market,Colombian,Beans,Coffee,California,Regular,1,249,39,2580,1,374,87,349,664,290,450,310,740,139,0
209,12/1/2013 12:00:00 AM,West,Major Market,Amaretto,Beans,Coffee,California,Regular,1,127,-41,2947,1,-25,40,-131,109,150,-30,-90,120,63,0
530,12/1/2013 12:00:00 AM,West,Major Market,Colombian,Beans,Coffee,California,Regular,1,279,52,2642,1,420,97,402,745,330,500,350,830,149,0
951,11/1/2013 12:00:00 AM,West,Major Market,Caffe Latte,Beans,Espresso,California,Regular,1,211,51,1778,1,212,59,191,451,200,210,140,410,83,0
916,11/1/2013 12:00:00 AM,West,Major Market,Caffe Mocha,Beans,Espresso,California,Regular,1,121,-1,912,1,168,109,39,308,110,170,40,280,142,0
949,12/1/2013 12:00:00 AM,West,Major Market,Caffe Latte,Beans,Espresso,California,Regular,1,250,73,1820,1,251,70,233,534,240,240,160,480,94,0
530,12/1/2013 12:00:00 AM,West,Major Market,Caffe Mocha,Beans,Espresso,California,Regular,1,135,6,940,1,187,122,46,343,130,180,40,310,156,0
760,11/1/2013 12:00:00 AM,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Decaf,1,81,45,984,1,117,22,125,211,70,110,80,180,33,0
510,11/1/2013 12:00:00 AM,West,Major Market,Lemon,Leaves,Herbal Tea,California,Decaf,1,225,98,1272,1,265,69,258,522,210,240,160,450,91,0
916,12/1/2013 12:00:00 AM,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Decaf,1,86,52,1003,1,124,24,132,224,80,110,80,190,35,0
661,12/1/2013 12:00:00 AM,West,Major Market,Lemon,Leaves,Herbal Tea,California,Decaf,1,241,109,1321,1,284,74,279,559,220,260,170,480,96,0
805,11/1/2013 12:00:00 AM,West,Major Market,Darjeeling,Leaves,Tea,California,Regular,1,118,80,930,1,172,33,190,309,80,130,110,210,44,0
323,12/1/2013 12:00:00 AM,West,Major Market,Darjeeling,Leaves,Tea,California,Regular,1,123,89,959,1,179,34,199,322,90,130,110,220,45,0
435,11/1/2013 12:00:00 AM,West,Small Market,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,1,82,-4,601,1,102,31,56,196,90,120,60,210,64,0
509,11/1/2013 12:00:00 AM,West,Small Market,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,1,94,-16,694,1,130,85,24,239,110,150,40,260,114,0
801,12/1/2013 12:00:00 AM,West,Small Market,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,1,68,-11,619,1,85,25,39,163,80,100,50,180,59,0
206,12/1/2013 12:00:00 AM,West,Small Market,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,1,105,-20,716,1,145,95,30,266,120,170,50,290,125,0
971,11/1/2013 12:00:00 AM,West,Small Market,Decaf Espresso,Beans,Espresso,Oregon,Decaf,1,181,40,1283,1,182,50,160,387,170,180,120,350,74,0
971,12/1/2013 12:00:00 AM,West,Small Market,Decaf Espresso,Beans,Espresso,Oregon,Decaf,1,153,49,1319,1,153,42,129,326,150,140,80,290,66,0
360,12/1/2013 12:00:00 AM,West,Small Market,Decaf Espresso,Beans,Espresso,Washington,Decaf,1,80,16,1079,1,96,24,76,188,70,100,60,170,45,0
435,11/1/2013 12:00:00 AM,West,Small Market,Amaretto,Beans,Coffee,Utah,Regular,1,69,8,1060,1,81,21,58,160,80,90,50,170,42,0
541,11/1/2013 12:00:00 AM,West,Small Market,Colombian,Beans,Coffee,Oregon,Regular,1,53,-19,470,1,75,17,21,136,60,90,40,150,61,0
253,11/1/2013 12:00:00 AM,West,Small Market,Colombian,Beans,Coffee,Washington,Regular,1,63,4,446,1,93,20,74,166,70,110,70,180,43,0
435,12/1/2013 12:00:00 AM,West,Small Market,Amaretto,Beans,Coffee,Utah,Regular,1,63,3,1075,1,76,19,53,148,70,90,50,160,40,0
360,12/1/2013 12:00:00 AM,West,Small Market,Colombian,Beans,Coffee,Washington,Regular,1,72,6,461,1,104,23,86,188,80,120,80,200,46,0
775,11/1/2013 12:00:00 AM,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Regular,1,15,3,848,1,24,4,13,42,10,20,10,30,15,0
801,11/1/2013 12:00:00 AM,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Regular,1,101,36,552,1,130,33,126,246,90,130,90,220,45,0
775,12/1/2013 12:00:00 AM,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Regular,1,16,5,851,1,25,4,15,44,10,20,10,30,15,0
435,12/1/2013 12:00:00 AM,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Regular,1,94,44,540,1,120,31,114,228,90,110,70,200,43,0
775,10/1/2013 12:00:00 AM,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,1,122,39,789,1,176,39,169,318,90,150,130,240,62,0
435,10/1/2013 12:00:00 AM,West,Small Market,Mint,Leaves,Herbal Tea,Utah,Decaf,1,86,-40,1698,1,23,26,-40,116,60,20,0,80,50,0
702,11/1/2013 12:00:00 AM,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,1,121,19,912,1,168,109,39,308,110,150,20,260,142,0
206,11/1/2013 12:00:00 AM,West,Small Market,Chamomile,Leaves,Herbal Tea,Washington,Decaf,1,130,61,1134,1,195,42,181,346,120,180,120,300,73,0
702,11/1/2013 12:00:00 AM,West,Small Market,Lemon,Leaves,Herbal Tea,Nevada,Decaf,1,173,75,1150,1,239,57,205,439,160,220,130,380,101,0
541,11/1/2013 12:00:00 AM,West,Small Market,Lemon,Leaves,Herbal Tea,Oregon,Decaf,1,88,34,561,1,112,29,104,213,80,100,70,180,42,0
775,11/1/2013 12:00:00 AM,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,1,113,59,803,1,165,36,159,296,100,150,100,250,58,0
702,12/1/2013 12:00:00 AM,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,1,135,17,940,1,187,122,47,343,120,170,30,290,155,0
253,12/1/2013 12:00:00 AM,West,Small Market,Chamomile,Leaves,Herbal Tea,Washington,Decaf,1,115,46,1166,1,174,37,156,308,100,160,110,260,69,0
702,12/1/2013 12:00:00 AM,West,Small Market,Lemon,Leaves,Herbal Tea,Nevada,Decaf,1,224,118,1191,1,310,73,288,569,210,280,170,490,116,0
503,12/1/2013 12:00:00 AM,West,Small Market,Lemon,Leaves,Herbal Tea,Oregon,Decaf,1,81,28,551,1,104,26,98,197,70,100,70,170,38,0
775,12/1/2013 12:00:00 AM,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,1,127,61,830,1,185,40,181,332,120,170,120,290,63,0
775,10/1/2013 12:00:00 AM,West,Small Market,Darjeeling,Leaves,Tea,Nevada,Regular,1,257,202,1662,1,341,84,332,637,110,180,130,290,117,0
971,10/1/2013 12:00:00 AM,West,Small Market,Darjeeling,Leaves,Tea,Oregon,Regular,1,21,4,480,1,32,5,24,56,0,20,20,20,16,0
775,10/1/2013 12:00:00 AM,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,1,239,141,1755,1,239,66,221,509,110,120,80,230,90,0
702,10/1/2013 12:00:00 AM,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,1,255,-369,7058,1,-255,96,-539,22,110,-110,-170,0,129,0
435,10/1/2013 12:00:00 AM,West,Small Market,Green Tea,Leaves,Tea,Utah,Regular,1,25,-28,209,1,31,9,-18,60,0,20,10,20,43,0
775,11/1/2013 12:00:00 AM,West,Small Market,Darjeeling,Leaves,Tea,Nevada,Regular,1,228,151,1691,1,304,75,291,567,160,220,140,380,108,0
702,11/1/2013 12:00:00 AM,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,1,211,110,1778,1,212,59,190,451,150,150,80,300,84,0
503,11/1/2013 12:00:00 AM,West,Small Market,Earl Grey,Leaves,Tea,Oregon,Regular,1,78,42,798,1,119,25,92,210,50,90,50,140,57,0
775,11/1/2013 12:00:00 AM,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,1,245,-225,7653,1,-245,93,-505,34,180,-180,-280,0,127,0
971,11/1/2013 12:00:00 AM,West,Small Market,Green Tea,Leaves,Tea,Oregon,Regular,1,102,62,666,1,143,31,132,261,70,100,70,170,54,0
775,12/1/2013 12:00:00 AM,West,Small Market,Darjeeling,Leaves,Tea,Nevada,Regular,1,247,169,1744,1,329,81,319,614,180,240,150,420,114,0
775,12/1/2013 12:00:00 AM,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,1,250,133,1820,1,251,70,233,534,180,180,100,360,94,0
971,12/1/2013 12:00:00 AM,West,Small Market,Earl Grey,Leaves,Tea,Oregon,Regular,1,88,48,817,1,133,29,108,236,60,100,60,160,60,0
775,12/1/2013 12:00:00 AM,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,1,294,-285,8252,1,-294,111,-605,33,210,-210,-320,0,145,0
503,12/1/2013 12:00:00 AM,West,Small Market,Green Tea,Leaves,Tea,Oregon,Regular,1,134,80,690,1,186,41,180,341,90,140,100,230,65,0
435,12/1/2013 12:00:00 AM,West,Small Market,Green Tea,Leaves,Tea,Utah,Regular,1,20,-22,218,1,25,7,-22,48,10,20,0,30,40,0
